	antennas	IF	scan	scantime	scansource	DRArr	DLArr
48	PT	1	5	20.18194580078125	3C345	0j	0j
49	SC	1	5	20.18194580078125	3C345	0j	0j
50	BR	1	6	20.71527862548828	1633+382	0j	0j
51	FD	1	6	20.71527862548828	1633+382	0j	0j
52	HN	1	6	20.71527862548828	1633+382	(6.384822468116971e-07+1.6049680546876555e-06j)	(2.2207462343464805e-06+4.345700796548906e-06j)
53	KP	1	6	20.71527862548828	1633+382	0j	0j
54	LA	1	6	20.71527862548828	1633+382	(1.3288750334892581e-06-6.849651495961439e-07j)	(-1.6246842079435185e-07-1.455518816642962e-07j)
55	MK	1	6	20.71527862548828	1633+382	0j	0j
56	NL	1	6	20.71527862548828	1633+382	0j	0j
57	OV	1	6	20.71527862548828	1633+382	0j	0j
58	PT	1	6	20.71527862548828	1633+382	0j	0j
59	SC	1	6	20.71527862548828	1633+382	0j	0j
60	BR	1	7	20.76388931274414	3C345	0j	0j
61	FD	1	7	20.76388931274414	3C345	0j	0j
62	HN	1	7	20.76388931274414	3C345	0j	0j
63	KP	1	7	20.76388931274414	3C345	(3.9845228712244555e-06+2.535381933568205e-06j)	(-4.107681531992968e-07-1.2690119146940794e-06j)
64	LA	1	7	20.76388931274414	3C345	0j	0j
65	MK	1	7	20.76388931274414	3C345	0j	0j
66	NL	1	7	20.76388931274414	3C345	0j	0j
67	OV	1	7	20.76388931274414	3C345	(3.526420784993022e-06+3.288465265475973e-06j)	(-2.215898970440435e-06+4.447796790823291e-06j)
68	PT	1	7	20.76388931274414	3C345	0j	0j
69	SC	1	7	20.76388931274414	3C345	0j	0j
70	BR	1	8	21.26388931274414	1633+382	0j	0j
71	FD	1	8	21.26388931274414	1633+382	0j	0j
72	HN	1	8	21.26388931274414	1633+382	0j	0j
73	KP	1	8	21.26388931274414	1633+382	(1.609675283637722e-07+4.958913292617412e-07j)	(-6.09183715255762e-08-4.552263923448712e-07j)
74	LA	1	8	21.26388931274414	1633+382	0j	0j
75	MK	1	8	21.26388931274414	1633+382	0j	0j
76	NL	1	8	21.26388931274414	1633+382	0j	0j
77	OV	1	8	21.26388931274414	1633+382	0j	0j
78	PT	1	8	21.26388931274414	1633+382	0j	0j
79	SC	1	8	21.26388931274414	1633+382	(9.313339928531251e-07-1.3009885566691085e-06j)	(-3.146552437240401e-06-1.962592298918968e-06j)
80	BR	1	9	21.3125	3C345	0j	0j
81	FD	1	9	21.3125	3C345	0j	0j
82	HN	1	9	21.3125	3C345	0j	0j
83	KP	1	9	21.3125	3C345	0j	0j
84	LA	1	9	21.3125	3C345	(1.7035625464360322e-06+8.019017073439279e-07j)	(-2.287490887513485e-07+3.872027057079987e-07j)
85	MK	1	9	21.3125	3C345	0j	0j
86	NL	1	9	21.3125	3C345	(2.6321444848070815e-06+6.909370203424173e-06j)	(1.4997546441805587e-06-1.8314788737506258e-05j)
87	OV	1	9	21.3125	3C345	0j	0j
88	PT	1	9	21.3125	3C345	0j	0j
89	SC	1	9	21.3125	3C345	0j	0j
90	BR	1	10	21.794443130493164	1633+382	(8.77926459314228e-07+3.0425154166957377e-06j)	(5.828732231386209e-06-5.652419619384054e-06j)
91	FD	1	10	21.794443130493164	1633+382	0j	0j
92	HN	1	10	21.794443130493164	1633+382	(-4.756147868783115e-06+2.865514437397601e-06j)	(3.435831359333168e-06+2.459493623099801e-06j)
93	KP	1	10	21.794443130493164	1633+382	0j	0j
94	LA	1	10	21.794443130493164	1633+382	0j	0j
95	MK	1	10	21.794443130493164	1633+382	0j	0j
96	NL	1	10	21.794443130493164	1633+382	0j	0j
97	OV	1	10	21.794443130493164	1633+382	0j	0j
98	PT	1	10	21.794443130493164	1633+382	0j	0j
99	SC	1	10	21.794443130493164	1633+382	0j	0j
100	BR	1	11	21.844444274902344	3C345	0j	0j
101	FD	1	11	21.844444274902344	3C345	0j	0j
102	HN	1	11	21.844444274902344	3C345	0j	0j
103	KP	1	11	21.844444274902344	3C345	(3.509604124193097e-06-3.848751310598953e-06j)	(7.280123304675926e-07-6.419504177273331e-06j)
104	LA	1	11	21.844444274902344	3C345	0j	0j
105	MK	1	11	21.844444274902344	3C345	0j	0j
106	NL	1	11	21.844444274902344	3C345	0j	0j
107	OV	1	11	21.844444274902344	3C345	0j	0j
108	PT	1	11	21.844444274902344	3C345	0j	0j
109	SC	1	11	21.844444274902344	3C345	(-1.4852013835860733e-05-4.104149004611524e-06j)	(-1.081476750651555e-05+4.622700344669723e-06j)
110	BR	1	12	22.287500381469727	CTA102	(5.16200016860619e-06-4.581097990175519e-06j)	(1.1173217716994779e-06-3.255903723705199e-06j)
111	FD	1	12	22.287500381469727	CTA102	(-1.5184734645621597e-06-1.2458059715876441e-05j)	(5.578168437927522e-07+5.014220850636885e-06j)
112	HN	1	12	22.287500381469727	CTA102	0j	0j
113	KP	1	12	22.287500381469727	CTA102	0j	0j
114	LA	1	12	22.287500381469727	CTA102	0j	0j
115	MK	1	12	22.287500381469727	CTA102	0j	0j
116	NL	1	12	22.287500381469727	CTA102	0j	0j
117	OV	1	12	22.287500381469727	CTA102	0j	0j
118	PT	1	12	22.287500381469727	CTA102	0j	0j
119	SC	1	12	22.287500381469727	CTA102	0j	0j
120	BR	1	13	22.359722137451172	3C454.3	0j	0j
121	FD	1	13	22.359722137451172	3C454.3	0j	0j
122	HN	1	13	22.359722137451172	3C454.3	0j	0j
123	KP	1	13	22.359722137451172	3C454.3	0j	0j
124	LA	1	13	22.359722137451172	3C454.3	0j	0j
125	MK	1	13	22.359722137451172	3C454.3	(-6.626212465276091e-08-1.4778701557199214e-05j)	(8.28048388483343e-06-8.210261050526708e-06j)
126	NL	1	13	22.359722137451172	3C454.3	0j	0j
127	OV	1	13	22.359722137451172	3C454.3	0j	0j
128	PT	1	13	22.359722137451172	3C454.3	0j	0j
129	SC	1	13	22.359722137451172	3C454.3	(-3.4407283606409696e-06-9.307281072638433e-06j)	(-1.835536174783184e-05-1.4093095337330014e-05j)
130	BR	1	14	22.509723663330078	1633+382	0j	0j
131	FD	1	14	22.509723663330078	1633+382	(8.59306146435748e-07+9.183982058635656e-07j)	(-7.642246756013386e-07-2.07682086003255e-06j)
132	HN	1	14	22.509723663330078	1633+382	0j	0j
133	KP	1	14	22.509723663330078	1633+382	0j	0j
134	LA	1	14	22.509723663330078	1633+382	0j	0j
135	MK	1	14	22.509723663330078	1633+382	0j	0j
136	NL	1	14	22.509723663330078	1633+382	0j	0j
137	OV	1	14	22.509723663330078	1633+382	(2.0992053988221836e-06-2.453556780196345e-06j)	(-1.0804188806796793e-06+1.103174025493329e-06j)
138	PT	1	14	22.509723663330078	1633+382	0j	0j
139	SC	1	14	22.509723663330078	1633+382	0j	0j
140	BR	1	15	22.559722900390625	3C345	0j	0j
141	FD	1	15	22.559722900390625	3C345	0j	0j
142	HN	1	15	22.559722900390625	3C345	0j	0j
143	KP	1	15	22.559722900390625	3C345	0j	0j
144	LA	1	15	22.559722900390625	3C345	0j	0j
145	MK	1	15	22.559722900390625	3C345	(1.1763827096509882e-05-6.901352443278137e-06j)	(-1.92150208924657e-06+6.746438706954551e-06j)
146	NL	1	15	22.559722900390625	3C345	0j	0j
147	OV	1	15	22.559722900390625	3C345	0j	0j
148	PT	1	15	22.559722900390625	3C345	(7.04330553939549e-06+2.9228905571498833e-06j)	(5.084761290729967e-06-6.570452667275782e-06j)
149	SC	1	15	22.559722900390625	3C345	0j	0j
150	BR	1	16	22.984722137451172	CTA102	0j	0j
151	FD	1	16	22.984722137451172	CTA102	(3.9323917563311645e-06-2.0599162544546007e-06j)	(2.812782858196911e-06+7.68874806546753e-06j)
152	HN	1	16	22.984722137451172	CTA102	0j	0j
153	KP	1	16	22.984722137451172	CTA102	0j	0j
154	LA	1	16	22.984722137451172	CTA102	0j	0j
155	MK	1	16	22.984722137451172	CTA102	0j	0j
156	NL	1	16	22.984722137451172	CTA102	0j	0j
157	OV	1	16	22.984722137451172	CTA102	(6.465468776456578e-06+2.2663425385164616e-06j)	(-2.9111424740580955e-06-3.5887944903035354e-07j)
158	PT	1	16	22.984722137451172	CTA102	0j	0j
159	SC	1	16	22.984722137451172	CTA102	0j	0j
160	BR	1	17	23.049999237060547	3C454.3	0j	0j
161	FD	1	17	23.049999237060547	3C454.3	0j	0j
162	HN	1	17	23.049999237060547	3C454.3	0j	0j
163	KP	1	17	23.049999237060547	3C454.3	0j	0j
164	LA	1	17	23.049999237060547	3C454.3	0j	0j
165	MK	1	17	23.049999237060547	3C454.3	(1.8761124519781696e-06-1.332554182520507e-05j)	(-3.276075766234129e-06-4.6244883280250895e-06j)
166	NL	1	17	23.049999237060547	3C454.3	0j	0j
167	OV	1	17	23.049999237060547	3C454.3	0j	0j
168	PT	1	17	23.049999237060547	3C454.3	0j	0j
169	SC	1	17	23.049999237060547	3C454.3	(-1.1089132470048084e-05-7.5055637733151636e-06j)	(-1.2485355158361346e-06-1.0800218741228964e-05j)
170	BR	1	18	23.17500114440918	1633+382	0j	0j
171	FD	1	18	23.17500114440918	1633+382	(-4.768397541556526e-07-4.6845601894647293e-07j)	(-1.3338846138739214e-06-1.0104177253956911e-06j)
172	HN	1	18	23.17500114440918	1633+382	0j	0j
173	KP	1	18	23.17500114440918	1633+382	0j	0j
174	LA	1	18	23.17500114440918	1633+382	0j	0j
175	MK	1	18	23.17500114440918	1633+382	0j	0j
176	NL	1	18	23.17500114440918	1633+382	0j	0j
177	OV	1	18	23.17500114440918	1633+382	(2.0160926102063624e-06+5.079600205076213e-07j)	(2.181214442961902e-06-1.9919677753909165e-06j)
178	PT	1	18	23.17500114440918	1633+382	0j	0j
179	SC	1	18	23.17500114440918	1633+382	0j	0j
180	BR	1	19	23.22361183166504	3C345	0j	0j
181	FD	1	19	23.22361183166504	3C345	0j	0j
182	HN	1	19	23.22361183166504	3C345	0j	0j
183	KP	1	19	23.22361183166504	3C345	0j	0j
184	LA	1	19	23.22361183166504	3C345	0j	0j
185	MK	1	19	23.22361183166504	3C345	0j	0j
186	NL	1	19	23.22361183166504	3C345	(-8.486347852814476e-06+1.0596447947215692e-06j)	(1.8418281559734937e-06+1.0185686504176224e-05j)
187	OV	1	19	23.22361183166504	3C345	(1.5116509502532171e-06-5.956579714671241e-06j)	(6.855724856095655e-06-3.743904717895144e-07j)
188	PT	1	19	23.22361183166504	3C345	0j	0j
189	SC	1	19	23.22361183166504	3C345	0j	0j
190	BR	1	20	23.63888931274414	CTA102	0j	0j
191	FD	1	20	23.63888931274414	CTA102	0j	0j
192	HN	1	20	23.63888931274414	CTA102	(1.0684518043656208e-06+9.357726569446857e-06j)	(6.456804144465036e-06-3.073703309871649e-06j)
193	KP	1	20	23.63888931274414	CTA102	0j	0j
194	LA	1	20	23.63888931274414	CTA102	0j	0j
195	MK	1	20	23.63888931274414	CTA102	(-3.4251648291566342e-06-4.3611120520593e-06j)	(3.407823847948186e-07-6.161778403862157e-07j)
196	NL	1	20	23.63888931274414	CTA102	0j	0j
197	OV	1	20	23.63888931274414	CTA102	0j	0j
198	PT	1	20	23.63888931274414	CTA102	0j	0j
199	SC	1	20	23.63888931274414	CTA102	0j	0j
200	BR	1	21	23.698612213134766	3C454.3	(1.7909933052606537e-06+1.0396682632469117e-06j)	(-8.777401896999571e-07+1.219279304116114e-06j)
201	FD	1	21	23.698612213134766	3C454.3	0j	0j
202	HN	1	21	23.698612213134766	3C454.3	0j	0j
203	KP	1	21	23.698612213134766	3C454.3	0j	0j
204	LA	1	21	23.698612213134766	3C454.3	0j	0j
205	MK	1	21	23.698612213134766	3C454.3	0j	0j
206	NL	1	21	23.698612213134766	3C454.3	0j	0j
207	OV	1	21	23.698612213134766	3C454.3	0j	0j
208	PT	1	21	23.698612213134766	3C454.3	0j	0j
209	SC	1	21	23.698612213134766	3C454.3	(-2.712944087645453e-07-1.3902897766844088e-05j)	(-1.5094698571980076e-05-1.1074598610859907e-05j)
210	BR	1	22	23.84027862548828	1633+382	(-2.4436536527324036e-06+4.792754280483226e-06j)	(8.046875711034024e-06-3.233050158152146e-07j)
211	FD	1	22	23.84027862548828	1633+382	(-3.4276931316979267e-07-3.333908426902974e-07j)	(-6.688737955985791e-07-3.499685102075852e-07j)
212	HN	1	22	23.84027862548828	1633+382	0j	0j
213	KP	1	22	23.84027862548828	1633+382	0j	0j
214	LA	1	22	23.84027862548828	1633+382	0j	0j
215	MK	1	22	23.84027862548828	1633+382	0j	0j
216	NL	1	22	23.84027862548828	1633+382	0j	0j
217	OV	1	22	23.84027862548828	1633+382	0j	0j
218	PT	1	22	23.84027862548828	1633+382	0j	0j
219	SC	1	22	23.84027862548828	1633+382	0j	0j
220	BR	1	23	23.90416717529297	3C345	0j	0j
221	FD	1	23	23.90416717529297	3C345	0j	0j
222	HN	1	23	23.90416717529297	3C345	0j	0j
223	KP	1	23	23.90416717529297	3C345	0j	0j
224	LA	1	23	23.90416717529297	3C345	(-3.3070570975400375e-06+1.1533524740742772e-06j)	(-5.390951543008267e-06+7.128268815709224e-06j)
225	MK	1	23	23.90416717529297	3C345	0j	0j
226	NL	1	23	23.90416717529297	3C345	0j	0j
227	OV	1	23	23.90416717529297	3C345	(2.8938400158719295e-06-5.6709629509978904e-08j)	(5.16585989280222e-06+9.497806985553756e-07j)
228	PT	1	23	23.90416717529297	3C345	0j	0j
229	SC	1	23	23.90416717529297	3C345	0j	0j
230	BR	1	24	24.29166603088379	CTA102	0j	0j
231	FD	1	24	24.29166603088379	CTA102	0j	0j
232	HN	1	24	24.29166603088379	CTA102	0j	0j
233	KP	1	24	24.29166603088379	CTA102	(-3.074659051893182e-06-5.648640440537642e-06j)	(-2.0560427157445148e-06+2.4340096178308254e-06j)
234	LA	1	24	24.29166603088379	CTA102	0j	0j
235	MK	1	24	24.29166603088379	CTA102	0j	0j
236	NL	1	24	24.29166603088379	CTA102	0j	0j
237	OV	1	24	24.29166603088379	CTA102	(3.202148631674798e-06-3.340246114252391e-06j)	(-1.7220933926978107e-06+4.733077870859121e-06j)
238	PT	1	24	24.29166603088379	CTA102	0j	0j
239	SC	1	24	24.29166603088379	CTA102	0j	0j
240	BR	1	25	24.372222900390625	3C454.3	0j	0j
241	FD	1	25	24.372222900390625	3C454.3	(-4.3594097046114877e-07-3.2341980104208903e-06j)	(-3.4490008628057823e-06+1.2639195327526784e-07j)
242	HN	1	25	24.372222900390625	3C454.3	0j	0j
243	KP	1	25	24.372222900390625	3C454.3	0j	0j
244	LA	1	25	24.372222900390625	3C454.3	0j	0j
245	MK	1	25	24.372222900390625	3C454.3	0j	0j
246	NL	1	25	24.372222900390625	3C454.3	0j	0j
247	OV	1	25	24.372222900390625	3C454.3	0j	0j
248	PT	1	25	24.372222900390625	3C454.3	(2.2843112022071543e-06-1.3783411319478583e-06j)	(-5.809371442922502e-07-4.142604970779881e-06j)
249	SC	1	25	24.372222900390625	3C454.3	0j	0j
250	BR	1	26	24.815277099609375	CTA102	(-8.965868303223239e-07-4.529209554854734e-07j)	(5.341157576827643e-06-3.6345094010640545e-06j)
251	FD	1	26	24.815277099609375	CTA102	0j	0j
252	HN	1	26	24.815277099609375	CTA102	0j	0j
253	KP	1	26	24.815277099609375	CTA102	0j	0j
254	LA	1	26	24.815277099609375	CTA102	0j	0j
255	MK	1	26	24.815277099609375	CTA102	0j	0j
256	NL	1	26	24.815277099609375	CTA102	0j	0j
257	OV	1	26	24.815277099609375	CTA102	0j	0j
258	PT	1	26	24.815277099609375	CTA102	0j	0j
259	SC	1	26	24.815277099609375	CTA102	(6.589428283990127e-07-2.4297744557347784e-06j)	(3.7046426081997143e-06-3.218107432723486e-06j)
260	BR	1	27	24.879165649414062	3C454.3	0j	0j
261	FD	1	27	24.879165649414062	3C454.3	(-3.4916641044277938e-06-1.4462091326487039e-06j)	(-4.5018717091044525e-06+5.576815051977348e-07j)
262	HN	1	27	24.879165649414062	3C454.3	0j	0j
263	KP	1	27	24.879165649414062	3C454.3	0j	0j
264	LA	1	27	24.879165649414062	3C454.3	0j	0j
265	MK	1	27	24.879165649414062	3C454.3	0j	0j
266	NL	1	27	24.879165649414062	3C454.3	0j	0j
267	OV	1	27	24.879165649414062	3C454.3	0j	0j
268	PT	1	27	24.879165649414062	3C454.3	(-3.118643637788607e-06-2.9029968500076608e-06j)	(2.0697764225714007e-06-6.893942447412961e-07j)
269	SC	1	27	24.879165649414062	3C454.3	0j	0j
270	BR	1	28	25.13888931274414	CTA102	0j	0j
271	FD	1	28	25.13888931274414	CTA102	0j	0j
272	HN	1	28	25.13888931274414	CTA102	0j	0j
273	KP	1	28	25.13888931274414	CTA102	0j	0j
274	LA	1	28	25.13888931274414	CTA102	(2.6381957570246255e-06+1.3725633850174125e-06j)	(4.7360252022111575e-06+3.3280700001847844e-06j)
275	MK	1	28	25.13888931274414	CTA102	0j	0j
276	NL	1	28	25.13888931274414	CTA102	0j	0j
277	OV	1	28	25.13888931274414	CTA102	(-3.5068046854872476e-06-3.123755537664075e-06j)	(-3.1254310927261367e-06+5.258290534087616e-06j)
278	PT	1	28	25.13888931274414	CTA102	0j	0j
279	SC	1	28	25.13888931274414	CTA102	0j	0j
280	BR	1	29	25.219444274902344	3C454.3	0j	0j
281	FD	1	29	25.219444274902344	3C454.3	(5.389998766173526e-07+3.6588111586663554e-06j)	(1.5962956975375079e-06-8.401951370580338e-07j)
282	HN	1	29	25.219444274902344	3C454.3	0j	0j
283	KP	1	29	25.219444274902344	3C454.3	0j	0j
284	LA	1	29	25.219444274902344	3C454.3	0j	0j
285	MK	1	29	25.219444274902344	3C454.3	0j	0j
286	NL	1	29	25.219444274902344	3C454.3	0j	0j
287	OV	1	29	25.219444274902344	3C454.3	(1.0293250105755694e-06+1.5795367046567743e-06j)	(-1.2877623346707465e-06+6.238849364484319e-07j)
288	PT	1	29	25.219444274902344	3C454.3	0j	0j
289	SC	1	29	25.219444274902344	3C454.3	0j	0j
290	BR	1	30	25.545833587646484	CTA102	0j	0j
291	FD	1	30	25.545833587646484	CTA102	0j	0j
292	HN	1	30	25.545833587646484	CTA102	0j	0j
293	KP	1	30	25.545833587646484	CTA102	(4.433167830138712e-07+4.28019203395915e-06j)	(-2.4347446530939683e-08-1.8974395456343606e-06j)
294	LA	1	30	25.545833587646484	CTA102	0j	0j
295	MK	1	30	25.545833587646484	CTA102	0j	0j
296	NL	1	30	25.545833587646484	CTA102	0j	0j
297	OV	1	30	25.545833587646484	CTA102	0j	0j
298	PT	1	30	25.545833587646484	CTA102	0j	0j
299	SC	1	30	25.545833587646484	CTA102	(2.287912875913875e-06-1.0054394018091918e-06j)	(1.0382046520939566e-05+5.55158374276859e-08j)
300	BR	1	31	25.615280151367188	3C454.3	0j	0j
301	FD	1	31	25.615280151367188	3C454.3	0j	0j
302	HN	1	31	25.615280151367188	3C454.3	0j	0j
303	KP	1	31	25.615280151367188	3C454.3	(8.786823339233783e-07+8.53806116030473e-07j)	(-9.760929189598266e-07-6.138225906081887e-07j)
304	LA	1	31	25.615280151367188	3C454.3	0j	0j
305	MK	1	31	25.615280151367188	3C454.3	0j	0j
306	NL	1	31	25.615280151367188	3C454.3	0j	0j
307	OV	1	31	25.615280151367188	3C454.3	(3.468635998961995e-06+7.375263127853083e-07j)	(-3.211214449850938e-06+4.493445381129447e-06j)
308	PT	1	31	25.615280151367188	3C454.3	0j	0j
309	SC	1	31	25.615280151367188	3C454.3	0j	0j
310	BR	1	32	26.04166603088379	3C454.3	(2.696500057509038e-06-6.51086066497995e-06j)	(-1.2011879233577923e-05+2.3748672629742293e-06j)
311	FD	1	32	26.04166603088379	3C454.3	0j	0j
312	HN	1	32	26.04166603088379	3C454.3	0j	0j
313	KP	1	32	26.04166603088379	3C454.3	0j	0j
314	LA	1	32	26.04166603088379	3C454.3	0j	0j
315	MK	1	32	26.04166603088379	3C454.3	0j	0j
316	NL	1	32	26.04166603088379	3C454.3	(2.521185445624355e-06+7.394620001483286e-06j)	(-4.462822981275317e-06+3.0634733776210203e-06j)
317	OV	1	32	26.04166603088379	3C454.3	0j	0j
318	PT	1	32	26.04166603088379	3C454.3	0j	0j
319	SC	1	32	26.04166603088379	3C454.3	0j	0j
320	BR	1	33	26.28611183166504	CTA102	0j	0j
321	FD	1	33	26.28611183166504	CTA102	0j	0j
322	HN	1	33	26.28611183166504	CTA102	0j	0j
323	KP	1	33	26.28611183166504	CTA102	0j	0j
324	LA	1	33	26.28611183166504	CTA102	(5.702200972834994e-06+3.964760289997878e-06j)	(1.1317218654564664e-07-7.862013023345431e-07j)
325	MK	1	33	26.28611183166504	CTA102	0j	0j
326	NL	1	33	26.28611183166504	CTA102	0j	0j
327	OV	1	33	26.28611183166504	CTA102	0j	0j
328	PT	1	33	26.28611183166504	CTA102	0j	0j
329	SC	1	33	26.28611183166504	CTA102	(1.141887211749277e-07-1.1091114810285638e-06j)	(-9.335037108865229e-06+5.014582906570546e-06j)
330	BR	1	34	26.358333587646484	3C454.3	0j	0j
331	FD	1	34	26.358333587646484	3C454.3	0j	0j
332	HN	1	34	26.358333587646484	3C454.3	0j	0j
333	KP	1	34	26.358333587646484	3C454.3	0j	0j
334	LA	1	34	26.358333587646484	3C454.3	(-1.6533273942072956e-06+1.938193814327418e-06j)	(-8.118858894158975e-07+7.962653659434004e-08j)
335	MK	1	34	26.358333587646484	3C454.3	0j	0j
336	NL	1	34	26.358333587646484	3C454.3	0j	0j
337	OV	1	34	26.358333587646484	3C454.3	0j	0j
338	PT	1	34	26.358333587646484	3C454.3	(1.7575613523299427e-07+5.678774561581033e-07j)	(7.454134667876037e-07-4.0399107211666934e-07j)
339	SC	1	34	26.358333587646484	3C454.3	0j	0j
340	BR	1	35	26.941665649414062	CTA102	(5.052563941832271e-06-2.0728424440818497e-06j)	(-1.4248373233673115e-06-8.337349475851314e-06j)
341	FD	1	35	26.941665649414062	CTA102	0j	0j
342	HN	1	35	26.941665649414062	CTA102	0j	0j
343	KP	1	35	26.941665649414062	CTA102	(1.1491008674170833e-06-7.219306588762932e-06j)	(-7.1402208519468035e-06+2.320638421408071e-06j)
344	LA	1	35	26.941665649414062	CTA102	0j	0j
345	MK	1	35	26.941665649414062	CTA102	0j	0j
346	NL	1	35	26.941665649414062	CTA102	0j	0j
347	OV	1	35	26.941665649414062	CTA102	0j	0j
348	PT	1	35	26.941665649414062	CTA102	0j	0j
349	SC	1	35	26.941665649414062	CTA102	0j	0j
350	BR	1	36	27.008331298828125	3C454.3	0j	0j
351	FD	1	36	27.008331298828125	3C454.3	0j	0j
352	HN	1	36	27.008331298828125	3C454.3	0j	0j
353	KP	1	36	27.008331298828125	3C454.3	0j	0j
354	LA	1	36	27.008331298828125	3C454.3	0j	0j
355	MK	1	36	27.008331298828125	3C454.3	0j	0j
356	NL	1	36	27.008331298828125	3C454.3	0j	0j
357	OV	1	36	27.008331298828125	3C454.3	(6.193534037178349e-07-9.648397939848125e-07j)	(-1.9451765664110815e-06-2.6717303209439878e-06j)
358	PT	1	36	27.008331298828125	3C454.3	(1.0872269115723715e-06-2.3472026831515827e-06j)	(6.213483839487018e-07-1.2719487022713486e-06j)
359	SC	1	36	27.008331298828125	3C454.3	0j	0j
360	BR	1	37	27.656944274902344	CTA102	0j	0j
361	FD	1	37	27.656944274902344	CTA102	0j	0j
362	HN	1	37	27.656944274902344	CTA102	(-7.792491327985137e-07+3.601367675145484e-07j)	(1.156544837771314e-06+1.2615599382580573e-06j)
363	KP	1	37	27.656944274902344	CTA102	(2.4819296751778795e-06+2.922782694639305e-06j)	(-1.8556934193740102e-06-1.0357116039929557e-05j)
364	LA	1	37	27.656944274902344	CTA102	0j	0j
365	MK	1	37	27.656944274902344	CTA102	0j	0j
366	NL	1	37	27.656944274902344	CTA102	0j	0j
367	OV	1	37	27.656944274902344	CTA102	0j	0j
368	PT	1	37	27.656944274902344	CTA102	0j	0j
369	SC	1	37	27.656944274902344	CTA102	0j	0j
370	BR	1	38	27.72222137451172	3C454.3	0j	0j
371	FD	1	38	27.72222137451172	3C454.3	(4.6452567619122206e-07+4.265580537083091e-06j)	(3.051606796012486e-06+3.030595017720041e-06j)
372	HN	1	38	27.72222137451172	3C454.3	0j	0j
373	KP	1	38	27.72222137451172	3C454.3	0j	0j
