	antennas	IF	scan	scantime	scansource	DRArr	DLArr
196	NL	1	20	23.63888931274414	CTA102	0j	0j
197	OV	1	20	23.63888931274414	CTA102	0j	0j
198	PT	1	20	23.63888931274414	CTA102	0j	0j
199	SC	1	20	23.63888931274414	CTA102	0j	0j
200	BR	1	21	23.698612213134766	3C454.3	(5.401635070768361e-06-1.4056207506043775e-05j)	(1.6805025853779006e-06-6.872900741822112e-06j)
201	FD	1	21	23.698612213134766	3C454.3	0j	0j
202	HN	1	21	23.698612213134766	3C454.3	0j	0j
203	KP	1	21	23.698612213134766	3C454.3	0j	0j
204	LA	1	21	23.698612213134766	3C454.3	0j	0j
205	MK	1	21	23.698612213134766	3C454.3	0j	0j
206	NL	1	21	23.698612213134766	3C454.3	0j	0j
207	OV	1	21	23.698612213134766	3C454.3	0j	0j
208	PT	1	21	23.698612213134766	3C454.3	0j	0j
209	SC	1	21	23.698612213134766	3C454.3	(-5.941672138569274e-06-2.5966006057511607e-05j)	(1.6380452348948117e-05-1.9633648735210618e-05j)
210	BR	1	22	23.84027862548828	1633+382	0j	0j
211	FD	1	22	23.84027862548828	1633+382	(-2.9609835599841128e-05-9.248549058758518e-06j)	(-0.00012656554809905958+6.94455980287849e-05j)
212	HN	1	22	23.84027862548828	1633+382	(0.0008338177494397805+0.0020335244034656507j)	(0.001153554565842004-0.0002824198391157705j)
213	KP	1	22	23.84027862548828	1633+382	0j	0j
214	LA	1	22	23.84027862548828	1633+382	0j	0j
215	MK	1	22	23.84027862548828	1633+382	0j	0j
216	NL	1	22	23.84027862548828	1633+382	0j	0j
217	OV	1	22	23.84027862548828	1633+382	0j	0j
218	PT	1	22	23.84027862548828	1633+382	0j	0j
219	SC	1	22	23.84027862548828	1633+382	0j	0j
220	BR	1	23	23.90416717529297	3C345	0j	0j
221	FD	1	23	23.90416717529297	3C345	0j	0j
222	HN	1	23	23.90416717529297	3C345	0j	0j
223	KP	1	23	23.90416717529297	3C345	0j	0j
224	LA	1	23	23.90416717529297	3C345	(2.719050454258724e-05+1.7816761032395408e-06j)	(-3.1739904925898005e-05+1.9890606730204914e-05j)
225	MK	1	23	23.90416717529297	3C345	0j	0j
226	NL	1	23	23.90416717529297	3C345	0j	0j
227	OV	1	23	23.90416717529297	3C345	(9.316942958487284e-06-4.973797725886882e-05j)	(-5.4810731911358935e-06+1.5221850429651237e-05j)
228	PT	1	23	23.90416717529297	3C345	0j	0j
229	SC	1	23	23.90416717529297	3C345	0j	0j
230	BR	1	24	24.29166603088379	CTA102	0j	0j
231	FD	1	24	24.29166603088379	CTA102	0j	0j
232	HN	1	24	24.29166603088379	CTA102	0j	0j
233	KP	1	24	24.29166603088379	CTA102	(-1.6650383643178086e-05-1.4674234593776002e-05j)	(-1.9292835625411745e-05-3.82351720720879e-06j)
234	LA	1	24	24.29166603088379	CTA102	0j	0j
235	MK	1	24	24.29166603088379	CTA102	0j	0j
236	NL	1	24	24.29166603088379	CTA102	0j	0j
237	OV	1	24	24.29166603088379	CTA102	(-2.0725013576049592e-05-4.3130009069945485e-06j)	(-2.7658461383390093e-05+4.761352508278794e-05j)
238	PT	1	24	24.29166603088379	CTA102	0j	0j
239	SC	1	24	24.29166603088379	CTA102	0j	0j
240	BR	1	25	24.372222900390625	3C454.3	0j	0j
241	FD	1	25	24.372222900390625	3C454.3	(7.2465748141420725e-06-4.204108039618644e-07j)	(-7.3760282866009695e-06+1.4096683407742444e-06j)
242	HN	1	25	24.372222900390625	3C454.3	0j	0j
243	KP	1	25	24.372222900390625	3C454.3	0j	0j
244	LA	1	25	24.372222900390625	3C454.3	0j	0j
245	MK	1	25	24.372222900390625	3C454.3	0j	0j
246	NL	1	25	24.372222900390625	3C454.3	0j	0j
247	OV	1	25	24.372222900390625	3C454.3	0j	0j
248	PT	1	25	24.372222900390625	3C454.3	(7.753251921603251e-06+3.309220151592816e-06j)	(-3.9404444536362875e-06+7.202771128849746e-06j)
249	SC	1	25	24.372222900390625	3C454.3	0j	0j
250	BR	1	26	24.815277099609375	CTA102	(-3.65443504404551e-06-3.6633789579268355e-05j)	(-6.754447651348437e-05+4.2622416651306934e-05j)
251	FD	1	26	24.815277099609375	CTA102	0j	0j
252	HN	1	26	24.815277099609375	CTA102	0j	0j
253	KP	1	26	24.815277099609375	CTA102	0j	0j
254	LA	1	26	24.815277099609375	CTA102	0j	0j
255	MK	1	26	24.815277099609375	CTA102	0j	0j
256	NL	1	26	24.815277099609375	CTA102	0j	0j
257	OV	1	26	24.815277099609375	CTA102	0j	0j
258	PT	1	26	24.815277099609375	CTA102	0j	0j
259	SC	1	26	24.815277099609375	CTA102	(7.732402626326924e-05+5.1225688409232124e-05j)	(5.873966949460349e-06-4.503032124965036e-05j)
260	BR	1	27	24.879165649414062	3C454.3	0j	0j
261	FD	1	27	24.879165649414062	3C454.3	(4.98902554411952e-06-1.0432955290625606e-06j)	(-6.141225543603506e-06-1.5267383604528003e-06j)
262	HN	1	27	24.879165649414062	3C454.3	0j	0j
263	KP	1	27	24.879165649414062	3C454.3	0j	0j
264	LA	1	27	24.879165649414062	3C454.3	0j	0j
265	MK	1	27	24.879165649414062	3C454.3	0j	0j
266	NL	1	27	24.879165649414062	3C454.3	0j	0j
267	OV	1	27	24.879165649414062	3C454.3	0j	0j
268	PT	1	27	24.879165649414062	3C454.3	(1.1397817897127547e-06+8.014701333415036e-07j)	(-5.668271177146165e-06+3.659191209305296e-06j)
269	SC	1	27	24.879165649414062	3C454.3	0j	0j
270	BR	1	28	25.13888931274414	CTA102	0j	0j
271	FD	1	28	25.13888931274414	CTA102	0j	0j
272	HN	1	28	25.13888931274414	CTA102	0j	0j
273	KP	1	28	25.13888931274414	CTA102	0j	0j
274	LA	1	28	25.13888931274414	CTA102	(-0.00010473100611038124+0.00014282823223628346j)	(-2.649066780226404e-05+7.127797873262303e-05j)
275	MK	1	28	25.13888931274414	CTA102	0j	0j
276	NL	1	28	25.13888931274414	CTA102	0j	0j
277	OV	1	28	25.13888931274414	CTA102	(-3.242635940667126e-05-2.1783820254351734e-05j)	(-3.858956173135645e-05+9.349604040321062e-06j)
278	PT	1	28	25.13888931274414	CTA102	0j	0j
279	SC	1	28	25.13888931274414	CTA102	0j	0j
280	BR	1	29	25.219444274902344	3C454.3	0j	0j
281	FD	1	29	25.219444274902344	3C454.3	(3.8963012413803546e-07-5.801730582264018e-06j)	(-4.895536080562581e-06-8.017750753130209e-06j)
282	HN	1	29	25.219444274902344	3C454.3	0j	0j
283	KP	1	29	25.219444274902344	3C454.3	0j	0j
284	LA	1	29	25.219444274902344	3C454.3	0j	0j
285	MK	1	29	25.219444274902344	3C454.3	0j	0j
286	NL	1	29	25.219444274902344	3C454.3	0j	0j
287	OV	1	29	25.219444274902344	3C454.3	(4.276179289492036e-06-1.8053851973586114e-06j)	(-8.66218041922106e-07+1.213561551060071e-05j)
288	PT	1	29	25.219444274902344	3C454.3	0j	0j
289	SC	1	29	25.219444274902344	3C454.3	0j	0j
290	BR	1	30	25.545833587646484	CTA102	0j	0j
291	FD	1	30	25.545833587646484	CTA102	0j	0j
292	HN	1	30	25.545833587646484	CTA102	0j	0j
293	KP	1	30	25.545833587646484	CTA102	(-2.5406138971729066e-05+2.4346581649999358e-05j)	(4.6493806980785665e-06+3.14255258832417e-06j)
294	LA	1	30	25.545833587646484	CTA102	0j	0j
295	MK	1	30	25.545833587646484	CTA102	0j	0j
296	NL	1	30	25.545833587646484	CTA102	0j	0j
297	OV	1	30	25.545833587646484	CTA102	0j	0j
298	PT	1	30	25.545833587646484	CTA102	0j	0j
299	SC	1	30	25.545833587646484	CTA102	(0.0002005318614959145+0.0001428905956472197j)	(-0.0001133070128711276-0.00010676343381059744j)
300	BR	1	31	25.615280151367188	3C454.3	0j	0j
301	FD	1	31	25.615280151367188	3C454.3	0j	0j
302	HN	1	31	25.615280151367188	3C454.3	0j	0j
303	KP	1	31	25.615280151367188	3C454.3	(-2.4497064133412775e-06+2.7836322225885665e-06j)	(4.3549601562282285e-07+1.8218888109094471e-06j)
304	LA	1	31	25.615280151367188	3C454.3	0j	0j
305	MK	1	31	25.615280151367188	3C454.3	0j	0j
306	NL	1	31	25.615280151367188	3C454.3	0j	0j
307	OV	1	31	25.615280151367188	3C454.3	(-3.5130064229900132e-06-6.92010911680881e-06j)	(3.5932052121555374e-07+4.15403772162783e-06j)
308	PT	1	31	25.615280151367188	3C454.3	0j	0j
309	SC	1	31	25.615280151367188	3C454.3	0j	0j
310	BR	1	32	26.04166603088379	3C454.3	(-1.710218174446921e-05-5.251378319875504e-06j)	(3.0790143188164963e-06+4.621918593910753e-06j)
311	FD	1	32	26.04166603088379	3C454.3	0j	0j
312	HN	1	32	26.04166603088379	3C454.3	0j	0j
313	KP	1	32	26.04166603088379	3C454.3	0j	0j
314	LA	1	32	26.04166603088379	3C454.3	0j	0j
315	MK	1	32	26.04166603088379	3C454.3	0j	0j
316	NL	1	32	26.04166603088379	3C454.3	(-9.64183532368814e-06+9.576504606316383e-06j)	(-1.5600630052731545e-05+1.6543065910458576e-05j)
317	OV	1	32	26.04166603088379	3C454.3	0j	0j
318	PT	1	32	26.04166603088379	3C454.3	0j	0j
319	SC	1	32	26.04166603088379	3C454.3	0j	0j
320	BR	1	33	26.28611183166504	CTA102	0j	0j
321	FD	1	33	26.28611183166504	CTA102	0j	0j
322	HN	1	33	26.28611183166504	CTA102	0j	0j
323	KP	1	33	26.28611183166504	CTA102	0j	0j
324	LA	1	33	26.28611183166504	CTA102	(-2.3716119269600918e-05+4.076443070755788e-05j)	(9.322255422699032e-06-3.1519359957799e-05j)
325	MK	1	33	26.28611183166504	CTA102	0j	0j
326	NL	1	33	26.28611183166504	CTA102	0j	0j
327	OV	1	33	26.28611183166504	CTA102	0j	0j
328	PT	1	33	26.28611183166504	CTA102	0j	0j
329	SC	1	33	26.28611183166504	CTA102	(9.245123544263717e-05+7.267835504473775e-05j)	(-7.730755988070114e-06-3.9273071534678295e-05j)
330	BR	1	34	26.358333587646484	3C454.3	0j	0j
331	FD	1	34	26.358333587646484	3C454.3	0j	0j
332	HN	1	34	26.358333587646484	3C454.3	0j	0j
333	KP	1	34	26.358333587646484	3C454.3	0j	0j
334	LA	1	34	26.358333587646484	3C454.3	(1.713902908578267e-06-5.366368519221541e-07j)	(-1.3391515304128248e-06-4.7680482113637215e-06j)
335	MK	1	34	26.358333587646484	3C454.3	0j	0j
336	NL	1	34	26.358333587646484	3C454.3	0j	0j
337	OV	1	34	26.358333587646484	3C454.3	0j	0j
338	PT	1	34	26.358333587646484	3C454.3	(-2.9998433272738684e-06+4.4669962473636315e-06j)	(-3.1995989056399e-06-9.20149805771912e-09j)
339	SC	1	34	26.358333587646484	3C454.3	0j	0j
340	BR	1	35	26.941665649414062	CTA102	(-1.1403480565904739e-05-1.951954262657274e-05j)	(-3.8176345958029844e-05-4.557369990491872e-05j)
341	FD	1	35	26.941665649414062	CTA102	0j	0j
342	HN	1	35	26.941665649414062	CTA102	0j	0j
343	KP	1	35	26.941665649414062	CTA102	(-2.17168679603272e-05-1.164400414980312e-05j)	(8.15185580997705e-06-3.7584245181258315e-06j)
344	LA	1	35	26.941665649414062	CTA102	0j	0j
345	MK	1	35	26.941665649414062	CTA102	0j	0j
346	NL	1	35	26.941665649414062	CTA102	0j	0j
347	OV	1	35	26.941665649414062	CTA102	0j	0j
348	PT	1	35	26.941665649414062	CTA102	0j	0j
349	SC	1	35	26.941665649414062	CTA102	0j	0j
350	BR	1	36	27.008331298828125	3C454.3	0j	0j
351	FD	1	36	27.008331298828125	3C454.3	0j	0j
352	HN	1	36	27.008331298828125	3C454.3	0j	0j
353	KP	1	36	27.008331298828125	3C454.3	0j	0j
354	LA	1	36	27.008331298828125	3C454.3	0j	0j
355	MK	1	36	27.008331298828125	3C454.3	0j	0j
356	NL	1	36	27.008331298828125	3C454.3	0j	0j
357	OV	1	36	27.008331298828125	3C454.3	(-6.212996331749401e-06-3.7253794839869663e-06j)	(-1.0401676980301303e-05-1.525395248351018e-06j)
358	PT	1	36	27.008331298828125	3C454.3	(1.411320613557186e-06+1.290654726165369e-06j)	(2.7645493922125803e-06+3.809329106373728e-07j)
359	SC	1	36	27.008331298828125	3C454.3	0j	0j
360	BR	1	37	27.656944274902344	CTA102	0j	0j
361	FD	1	37	27.656944274902344	CTA102	0j	0j
362	HN	1	37	27.656944274902344	CTA102	(-2.0805235257121863e-05+2.069785950126768e-05j)	(6.517541937052684e-06-3.612949505047825e-05j)
363	KP	1	37	27.656944274902344	CTA102	(2.1528871074523392e-05+7.3138543573523715e-06j)	(-7.647715360238836e-06-1.2168999583761218e-05j)
364	LA	1	37	27.656944274902344	CTA102	0j	0j
365	MK	1	37	27.656944274902344	CTA102	0j	0j
366	NL	1	37	27.656944274902344	CTA102	0j	0j
367	OV	1	37	27.656944274902344	CTA102	0j	0j
368	PT	1	37	27.656944274902344	CTA102	0j	0j
369	SC	1	37	27.656944274902344	CTA102	0j	0j
370	BR	1	38	27.72222137451172	3C454.3	0j	0j
371	FD	1	38	27.72222137451172	3C454.3	(-8.925576160062753e-06-3.357719133723107e-06j)	(1.015562203059549e-05-1.9172938538235826e-05j)
372	HN	1	38	27.72222137451172	3C454.3	0j	0j
373	KP	1	38	27.72222137451172	3C454.3	0j	0j
